0.0
87.9
3.1
1.5
0.0
24.6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.1
6.1
19.8
30.3
47.6
32.1
12.2
133.4
47.3
58.4
29.2
53.7
0.0
1.5
1.5
61.5
77.8
0.0
18.3
7.7
16.9
0.0
21.4
21.5
21.3
33.7
24.5
48.5
41.3
70.6
0.0
1.5
1.5
0.0
0.0
3.0
15.1
0.0
4.6
